depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	allocation_min_margin	allocation_max_margin	crossing_allocation_count	n_allocations	strict_crossing_after_task_and_allocation_means
32	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.067342007332686402	0.067342007332686402	-1.8503717077085946e-18	0.063276198694039901	0.071162435207171901	0	30	False
32	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.067342007332686402	0.068104464237455004	0.0007624569047686	0.064700589038761705	0.071814772722400097	0	30	False
32	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.067342007332686402	0.0665795504279178	-0.0007624569047686	0.061851808349318103	0.070510097691943802	0	30	False
32	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.067342007332686402	0.067342007332686402	1.1102230246251566e-17	0.063276198694039901	0.071162435207171998	0	30	False
32	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.080917822845248705	0.080917822845248705	0	0.076683818193306705	0.084836218938882602	0	30	False
32	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.080917822845248705	0.080917822845248705	9.251858538542973e-19	0.076683818193306705	0.084836218938882602	0	30	False
32	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.080917822845248705	0.073183812282264102	-0.0077340105629844997	0.068315340475627595	0.077415496507446793	0	30	False
32	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.080917822845248705	0.073183812282264102	-0.0077340105629844997	0.068315340475627595	0.077415496507446793	0	30	False
32	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.080917822845248705	0.073183812282264102	-0.0077340105629844997	0.068315340475627595	0.077415496507446793	0	30	False
32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.0135758155125623	0.0135758155125623	0	0.0130790787958108	0.014127581668529	0	30	False
32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.0135758155125623	0.0135758155125623	1.8503717077085946e-18	0.0130790787958108	0.014127581668529	0	30	False
32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.0135758155125623	0.0050793480448091	-0.0084964674677531007	0.0035774423714504998	0.0063523930605050996	0	30	False
32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.0135758155125623	0.0066042618543462996	-0.0069715536582159003	0.0059928529017620998	0.0073637798662646	0	30	False
32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.0135758155125623	0.0058418049495777002	-0.0077340105629844997	0.0049493057584876002	0.0068580864633848004	0	30	False
