depth	role_pair	model	metric	gap	taskmean_values	positive	negative	within
135	Cobs:Cmodel	additive	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cobs:Cmodel	additive	centroid_accuracy	0.0	3240	0	0	3240
135	Cobs:Cmodel	additive	centroid_accuracy	0.005	3240	0	0	3240
135	Cobs:Cmodel	additive	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cmodel	additive	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	standardized_MSE	0.0	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	raw_RMSE	0.0	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	raw_RMSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	centroid_accuracy	0.0	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	centroid_accuracy	0.005	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cmodel	compositional_ridge	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	standardized_MSE	0.0	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	raw_RMSE	0.0	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	raw_RMSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	centroid_accuracy	0.0	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	centroid_accuracy	0.005	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cmodel	NC_native_effect	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	standardized_MSE	0.0	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	raw_RMSE	0.0	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	raw_RMSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	centroid_accuracy	0.0	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	centroid_accuracy	0.005	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cmodel	native_effect_ridge	centroid_accuracy	0.02	3240	0	0	3240
135	Cpred:Cmodel	selected_CPA	standardized_MSE	0.0	3240	1620	1620	0
135	Cpred:Cmodel	selected_CPA	standardized_MSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	selected_CPA	standardized_MSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	selected_CPA	standardized_MSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	selected_CPA	raw_RMSE	0.0	3240	1620	1620	0
135	Cpred:Cmodel	selected_CPA	raw_RMSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	selected_CPA	raw_RMSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	selected_CPA	raw_RMSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	selected_CPA	perturbation_centred_Pearson	0.0	3240	1620	1620	0
135	Cpred:Cmodel	selected_CPA	perturbation_centred_Pearson	0.005	3240	4	4	3232
135	Cpred:Cmodel	selected_CPA	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cpred:Cmodel	selected_CPA	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cpred:Cmodel	selected_CPA	centroid_accuracy	0.0	3240	1466	1466	308
135	Cpred:Cmodel	selected_CPA	centroid_accuracy	0.005	3240	10	10	3220
135	Cpred:Cmodel	selected_CPA	centroid_accuracy	0.01	3240	0	0	3240
135	Cpred:Cmodel	selected_CPA	centroid_accuracy	0.02	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	standardized_MSE	0.0	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	standardized_MSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	standardized_MSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	standardized_MSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	raw_RMSE	0.0	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	raw_RMSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	raw_RMSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	raw_RMSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	centroid_accuracy	0.0	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	centroid_accuracy	0.005	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	centroid_accuracy	0.01	3240	0	0	3240
135	Cpred:Cmodel	original_CPA_fixed	centroid_accuracy	0.02	3240	0	0	3240
135	Cpred:Cmodel	additive	standardized_MSE	0.0	3240	0	0	3240
135	Cpred:Cmodel	additive	standardized_MSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	additive	standardized_MSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	additive	standardized_MSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	additive	raw_RMSE	0.0	3240	0	0	3240
135	Cpred:Cmodel	additive	raw_RMSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	additive	raw_RMSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	additive	raw_RMSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	additive	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cpred:Cmodel	additive	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cpred:Cmodel	additive	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cpred:Cmodel	additive	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cpred:Cmodel	additive	centroid_accuracy	0.0	3240	0	0	3240
135	Cpred:Cmodel	additive	centroid_accuracy	0.005	3240	0	0	3240
135	Cpred:Cmodel	additive	centroid_accuracy	0.01	3240	0	0	3240
135	Cpred:Cmodel	additive	centroid_accuracy	0.02	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	standardized_MSE	0.0	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	standardized_MSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	standardized_MSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	standardized_MSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	raw_RMSE	0.0	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	raw_RMSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	raw_RMSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	raw_RMSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	centroid_accuracy	0.0	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	centroid_accuracy	0.005	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	centroid_accuracy	0.01	3240	0	0	3240
135	Cpred:Cmodel	compositional_ridge	centroid_accuracy	0.02	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	standardized_MSE	0.0	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	standardized_MSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	standardized_MSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	standardized_MSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	raw_RMSE	0.0	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	raw_RMSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	raw_RMSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	raw_RMSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	centroid_accuracy	0.0	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	centroid_accuracy	0.005	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	centroid_accuracy	0.01	3240	0	0	3240
135	Cpred:Cmodel	NC_native_effect	centroid_accuracy	0.02	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	standardized_MSE	0.0	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	standardized_MSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	standardized_MSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	standardized_MSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	raw_RMSE	0.0	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	raw_RMSE	0.005	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	raw_RMSE	0.01	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	raw_RMSE	0.02	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	centroid_accuracy	0.0	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	centroid_accuracy	0.005	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	centroid_accuracy	0.01	3240	0	0	3240
135	Cpred:Cmodel	native_effect_ridge	centroid_accuracy	0.02	3240	0	0	3240
