realization_id	root_task_index	root_id	root_index	task_id	task_index	construction	pca64_standardized_mse	scgen_standardized_mse	pca64_utility	scgen_utility	pca64_minus_scgen	expected_pca64_utility	expected_scgen_utility	maximum_method_absolute_error_vs_expected
q2	32	R47	6	T03	2	shared	0.20822675305418961	0.16566620237070512	-0.20822675305418961	-0.16566620237070512	-0.042560550683484494	-0.20822675305418961	-0.16566620237070512	0
q2	33	R47	6	T04	3	shared	0.1939502778004997	0.22039335658003631	-0.1939502778004997	-0.22039335658003631	0.026443078779536611	-0.1939502778004997	-0.22039335658003631	0
q2	34	R47	6	T05	4	shared	0.2082417319904008	0.17001090180592771	-0.2082417319904008	-0.17001090180592771	-0.038230830184473097	-0.2082417319904008	-0.17001090180592771	0
q2	35	R48	7	T01	0	shared	0.15598530193561516	0.1200868172461363	-0.15598530193561516	-0.1200868172461363	-0.035898484689478857	-0.15598530193561516	-0.1200868172461363	0
q2	36	R48	7	T02	1	shared	0.14544667410581569	0.11157913618460738	-0.14544667410581569	-0.11157913618460738	-0.033867537921208307	-0.14544667410581569	-0.11157913618460738	0
q2	37	R48	7	T03	2	shared	0.18422518636001384	0.15108404666468433	-0.18422518636001384	-0.15108404666468433	-0.033141139695329502	-0.18422518636001384	-0.15108404666468433	0
q2	38	R48	7	T04	3	shared	0.13199368830799163	0.098654801813287937	-0.13199368830799163	-0.098654801813287937	-0.033338886494703693	-0.13199368830799163	-0.098654801813287937	0
q2	39	R48	7	T05	4	shared	0.20917084915855513	0.15458731974457279	-0.20917084915855513	-0.15458731974457279	-0.05458352941398234	-0.20917084915855513	-0.15458731974457279	0
q2	0	R41	0	T01	0	split	0.22305451194862175	0.35885025963424705	-0.22305451194862175	-0.35885025963424705	0.1357957476856253	-0.22305451194862175	-0.35885025963424705	0
q2	1	R41	0	T02	1	split	0.21800037375483727	0.33529216741958989	-0.21800037375483727	-0.33529216741958989	0.11729179366475262	-0.21800037375483727	-0.33529216741958989	0
q2	2	R41	0	T03	2	split	0.29137652274996728	0.4309310131443842	-0.29137652274996728	-0.4309310131443842	0.13955449039441692	-0.29137652274996728	-0.4309310131443842	0
q2	3	R41	0	T04	3	split	0.20252213510635017	0.3105070218500468	-0.20252213510635017	-0.3105070218500468	0.10798488674369663	-0.20252213510635017	-0.3105070218500468	0
q2	4	R41	0	T05	4	split	0.30720702431487718	0.43785738887622516	-0.30720702431487718	-0.43785738887622516	0.13065036456134799	-0.30720702431487718	-0.43785738887622516	0
q2	5	R42	1	T01	0	split	0.20060716559219122	0.29346478339366272	-0.20060716559219122	-0.29346478339366272	0.092857617801471504	-0.20060716559219122	-0.29346478339366272	0
q2	6	R42	1	T02	1	split	0.22450595556104522	0.31959020712506331	-0.22450595556104522	-0.31959020712506331	0.095084251564018091	-0.22450595556104522	-0.31959020712506331	0
q2	7	R42	1	T03	2	split	0.25093736024463265	0.38807845486612896	-0.25093736024463265	-0.38807845486612896	0.13714109462149632	-0.25093736024463265	-0.38807845486612896	0
q2	8	R42	1	T04	3	split	0.20412942643439014	0.32677727849067384	-0.20412942643439014	-0.32677727849067384	0.1226478520562837	-0.20412942643439014	-0.32677727849067384	0
q2	9	R42	1	T05	4	split	0.29905638444018312	0.42920483127528475	-0.29905638444018312	-0.42920483127528475	0.13014844683510163	-0.29905638444018312	-0.42920483127528475	0
q2	10	R43	2	T01	0	split	0.2071336350459162	0.29844498135983022	-0.2071336350459162	-0.29844498135983022	0.091311346313914021	-0.2071336350459162	-0.29844498135983022	0
q2	11	R43	2	T02	1	split	0.19703576586884877	0.29882333153753049	-0.19703576586884877	-0.29882333153753049	0.10178756566868172	-0.19703576586884877	-0.29882333153753049	0
q2	12	R43	2	T03	2	split	0.24414495235102773	0.36428249152848602	-0.24414495235102773	-0.36428249152848602	0.12013753917745829	-0.24414495235102773	-0.36428249152848602	0
q2	13	R43	2	T04	3	split	0.16654529388633615	0.30374940110609139	-0.16654529388633615	-0.30374940110609139	0.13720410721975523	-0.16654529388633615	-0.30374940110609139	0
q2	14	R43	2	T05	4	split	0.27766559295049958	0.41807309732280951	-0.27766559295049958	-0.41807309732280951	0.14040750437230992	-0.27766559295049958	-0.41807309732280951	0
q2	15	R44	3	T01	0	split	0.19955099387459657	0.30254696473513998	-0.19955099387459657	-0.30254696473513998	0.10299597086054341	-0.19955099387459657	-0.30254696473513998	0
q2	16	R44	3	T02	1	split	0.18632061290479035	0.29135542365448619	-0.18632061290479035	-0.29135542365448619	0.10503481074969584	-0.18632061290479035	-0.29135542365448619	0
q2	17	R44	3	T03	2	split	0.2468874815109407	0.35790484625171787	-0.2468874815109407	-0.35790484625171787	0.11101736474077717	-0.2468874815109407	-0.35790484625171787	0
q2	18	R44	3	T04	3	split	0.22312897085170214	0.30903013855839107	-0.22312897085170214	-0.30903013855839107	0.08590116770668893	-0.22312897085170214	-0.30903013855839107	0
q2	19	R44	3	T05	4	split	0.28140699934035024	0.39763661120143479	-0.28140699934035024	-0.39763661120143479	0.11622961186108455	-0.28140699934035024	-0.39763661120143479	0
q2	20	R45	4	T01	0	split	0.19705953292341544	0.30585228162747502	-0.19705953292341544	-0.30585228162747502	0.10879274870405958	-0.19705953292341544	-0.30585228162747502	0
q2	21	R45	4	T02	1	split	0.20904570733111597	0.31070883347632217	-0.20904570733111597	-0.31070883347632217	0.1016631261452062	-0.20904570733111597	-0.31070883347632217	0
q2	22	R45	4	T03	2	split	0.23540703000483548	0.34546033165146295	-0.23540703000483548	-0.34546033165146295	0.11005330164662747	-0.23540703000483548	-0.34546033165146295	0
q2	23	R45	4	T04	3	split	0.23910916609304925	0.37775479247698601	-0.23910916609304925	-0.37775479247698601	0.13864562638393677	-0.23910916609304925	-0.37775479247698601	0
q2	24	R45	4	T05	4	split	0.28825704194813506	0.42133135288816853	-0.28825704194813506	-0.42133135288816853	0.13307431094003347	-0.28825704194813506	-0.42133135288816853	0
q2	25	R46	5	T01	0	split	0.20610583079159622	0.31702825345294638	-0.20610583079159622	-0.31702825345294638	0.11092242266135016	-0.20610583079159622	-0.31702825345294638	0
q2	26	R46	5	T02	1	split	0.20566031016049938	0.30422731366946199	-0.20566031016049938	-0.30422731366946199	0.098567003508962608	-0.20566031016049938	-0.30422731366946199	0
q2	27	R46	5	T03	2	split	0.28012390566503376	0.42647623523542533	-0.28012390566503376	-0.42647623523542533	0.14635232957039157	-0.28012390566503376	-0.42647623523542533	0
q2	28	R46	5	T04	3	split	0.21166651567936587	0.32375610218815187	-0.21166651567936587	-0.32375610218815187	0.112089586508786	-0.21166651567936587	-0.32375610218815187	0
q2	29	R46	5	T05	4	split	0.30554452272414634	0.44567842667038921	-0.30554452272414634	-0.44567842667038921	0.14013390394624287	-0.30554452272414634	-0.44567842667038921	0
q2	30	R47	6	T01	0	split	0.2679201362837863	0.41753001089513792	-0.2679201362837863	-0.41753001089513792	0.14960987461135161	-0.2679201362837863	-0.41753001089513792	0
q2	31	R47	6	T02	1	split	0.2451471054208833	0.36663831306159533	-0.2451471054208833	-0.36663831306159533	0.12149120764071203	-0.2451471054208833	-0.36663831306159533	0
q2	32	R47	6	T03	2	split	0.30759244491837895	0.45604504298270621	-0.30759244491837895	-0.45604504298270621	0.14845259806432726	-0.30759244491837895	-0.45604504298270621	0
q2	33	R47	6	T04	3	split	0.28778514754486029	0.44863706941662285	-0.28778514754486029	-0.44863706941662285	0.16085192187176256	-0.28778514754486029	-0.44863706941662285	0
q2	34	R47	6	T05	4	split	0.31808192039380567	0.47545825302199329	-0.31808192039380567	-0.47545825302199329	0.15737633262818762	-0.31808192039380567	-0.47545825302199329	0
q2	35	R48	7	T01	0	split	0.23377153875061663	0.34131718078048345	-0.23377153875061663	-0.34131718078048345	0.10754564202986683	-0.23377153875061663	-0.34131718078048345	0
q2	36	R48	7	T02	1	split	0.21673863466560192	0.32474957442174707	-0.21673863466560192	-0.32474957442174707	0.10801093975614515	-0.21673863466560192	-0.32474957442174707	0
q2	37	R48	7	T03	2	split	0.26990316127728176	0.38994318342219414	-0.26990316127728176	-0.38994318342219414	0.12004002214491238	-0.26990316127728176	-0.38994318342219414	0
q2	38	R48	7	T04	3	split	0.20348756779992747	0.34395632573695128	-0.20348756779992747	-0.34395632573695128	0.14046875793702382	-0.20348756779992747	-0.34395632573695128	0
q2	39	R48	7	T05	4	split	0.31568281033494328	0.44467794647832543	-0.31568281033494328	-0.44467794647832543	0.12899513614338215	-0.31568281033494328	-0.44467794647832543	0
q2	0	R41	0	T01	0	rotation	0.22339547712525212	0.34916452213096844	-0.22339547712525212	-0.34916452213096844	0.12576904500571631	-0.22339547712525212	-0.34916452213096844	0
q2	1	R41	0	T02	1	rotation	0.21800791471642031	0.33034862154156647	-0.21800791471642031	-0.33034862154156647	0.11234070682514616	-0.21800791471642031	-0.33034862154156647	0
q2	2	R41	0	T03	2	rotation	0.28605307163778509	0.43318554666080394	-0.28605307163778509	-0.43318554666080394	0.14713247502301885	-0.28605307163778509	-0.43318554666080394	0
q2	3	R41	0	T04	3	rotation	0.22596332382469977	0.36899592719079322	-0.22596332382469977	-0.36899592719079322	0.14303260336609344	-0.22596332382469977	-0.36899592719079322	0
q2	4	R41	0	T05	4	rotation	0.30256866729628479	0.43668339630234582	-0.30256866729628479	-0.43668339630234582	0.13411472900606103	-0.30256866729628479	-0.43668339630234582	0
q2	5	R42	1	T01	0	rotation	0.20849964917705341	0.31072209747525442	-0.20849964917705341	-0.31072209747525442	0.10222244829820101	-0.20849964917705341	-0.31072209747525442	0
q2	6	R42	1	T02	1	rotation	0.21005389726813165	0.31652307426747212	-0.21005389726813165	-0.31652307426747212	0.10646917699934047	-0.21005389726813165	-0.31652307426747212	0
q2	7	R42	1	T03	2	rotation	0.24370320310573934	0.37271008092691749	-0.24370320310573934	-0.37271008092691749	0.12900687782117815	-0.24370320310573934	-0.37271008092691749	0
q2	8	R42	1	T04	3	rotation	0.18854384710287944	0.31428628906736894	-0.18854384710287944	-0.31428628906736894	0.1257424419644895	-0.18854384710287944	-0.31428628906736894	0
q2	9	R42	1	T05	4	rotation	0.28901449413125396	0.41597196551201687	-0.28901449413125396	-0.41597196551201687	0.12695747138076291	-0.28901449413125396	-0.41597196551201687	0
q2	10	R43	2	T01	0	rotation	0.20007638466027222	0.29330466652988196	-0.20007638466027222	-0.29330466652988196	0.093228281869609742	-0.20007638466027222	-0.29330466652988196	0
q2	11	R43	2	T02	1	rotation	0.19864222612070168	0.30079993207269107	-0.19864222612070168	-0.30079993207269107	0.10215770595198939	-0.19864222612070168	-0.30079993207269107	0
q2	12	R43	2	T03	2	rotation	0.23821667846982697	0.35093416057875776	-0.23821667846982697	-0.35093416057875776	0.11271748210893079	-0.23821667846982697	-0.35093416057875776	0
q2	13	R43	2	T04	3	rotation	0.19336675247152588	0.32542404150943138	-0.19336675247152588	-0.32542404150943138	0.13205728903790551	-0.19336675247152588	-0.32542404150943138	0
q2	14	R43	2	T05	4	rotation	0.27184955240388242	0.41248362852706794	-0.27184955240388242	-0.41248362852706794	0.14063407612318551	-0.27184955240388242	-0.41248362852706794	0
q2	15	R44	3	T01	0	rotation	0.21526703927946786	0.32742023858117747	-0.21526703927946786	-0.32742023858117747	0.11215319930170961	-0.21526703927946786	-0.32742023858117747	0
q2	16	R44	3	T02	1	rotation	0.19159421493648218	0.29665158189465662	-0.19159421493648218	-0.29665158189465662	0.10505736695817444	-0.19159421493648218	-0.29665158189465662	0
q2	17	R44	3	T03	2	rotation	0.24492949763921731	0.36251649548566656	-0.24492949763921731	-0.36251649548566656	0.11758699784644924	-0.24492949763921731	-0.36251649548566656	0
q2	18	R44	3	T04	3	rotation	0.21481388691270886	0.32824086926009149	-0.21481388691270886	-0.32824086926009149	0.11342698234738263	-0.21481388691270886	-0.32824086926009149	0
q2	19	R44	3	T05	4	rotation	0.27314904249044969	0.40316354791984388	-0.27314904249044969	-0.40316354791984388	0.13001450542939419	-0.27314904249044969	-0.40316354791984388	0
q2	20	R45	4	T01	0	rotation	0.19134934409477636	0.29026266282328878	-0.19134934409477636	-0.29026266282328878	0.098913318728512417	-0.19134934409477636	-0.29026266282328878	0
q2	21	R45	4	T02	1	rotation	0.20155467655404177	0.30259153136371419	-0.20155467655404177	-0.30259153136371419	0.10103685480967242	-0.20155467655404177	-0.30259153136371419	0
q2	22	R45	4	T03	2	rotation	0.23656975179775008	0.35352496589664995	-0.23656975179775008	-0.35352496589664995	0.11695521409889986	-0.23656975179775008	-0.35352496589664995	0
q2	23	R45	4	T04	3	rotation	0.24372385152711548	0.37229085943012663	-0.24372385152711548	-0.37229085943012663	0.12856700790301115	-0.24372385152711548	-0.37229085943012663	0
q2	24	R45	4	T05	4	rotation	0.26837010519087051	0.39940313531335575	-0.26837010519087051	-0.39940313531335575	0.13103303012248524	-0.26837010519087051	-0.39940313531335575	0
q2	25	R46	5	T01	0	rotation	0.21569266948895063	0.33555616588946074	-0.21569266948895063	-0.33555616588946074	0.11986349640051011	-0.21569266948895063	-0.33555616588946074	0
q2	26	R46	5	T02	1	rotation	0.21155859755324424	0.31519075109317507	-0.21155859755324424	-0.31519075109317507	0.10363215353993083	-0.21155859755324424	-0.31519075109317507	0
q2	27	R46	5	T03	2	rotation	0.26693927045036009	0.40667556604960714	-0.26693927045036009	-0.40667556604960714	0.13973629559924705	-0.26693927045036009	-0.40667556604960714	0
q2	28	R46	5	T04	3	rotation	0.20683138164018086	0.33428129615416219	-0.20683138164018086	-0.33428129615416219	0.12744991451398133	-0.20683138164018086	-0.33428129615416219	0
q2	29	R46	5	T05	4	rotation	0.29378742327001112	0.43164506465206537	-0.29378742327001112	-0.43164506465206537	0.13785764138205425	-0.29378742327001112	-0.43164506465206537	0
q2	30	R47	6	T01	0	rotation	0.26247950669101855	0.39946549781511348	-0.26247950669101855	-0.39946549781511348	0.13698599112409493	-0.26247950669101855	-0.39946549781511348	0
q2	31	R47	6	T02	1	rotation	0.25783819139395442	0.39413830808635125	-0.25783819139395442	-0.39413830808635125	0.13630011669239683	-0.25783819139395442	-0.39413830808635125	0
q2	32	R47	6	T03	2	rotation	0.30004632847224744	0.44268443119733281	-0.30004632847224744	-0.44268443119733281	0.14263810272508537	-0.30004632847224744	-0.44268443119733281	0
q2	33	R47	6	T04	3	rotation	0.27579219864125776	0.46807180988768726	-0.27579219864125776	-0.46807180988768726	0.1922796112464295	-0.27579219864125776	-0.46807180988768726	0
q2	34	R47	6	T05	4	rotation	0.30676814888929965	0.46628553958984215	-0.30676814888929965	-0.46628553958984215	0.15951739070054249	-0.30676814888929965	-0.46628553958984215	0
q2	35	R48	7	T01	0	rotation	0.23047179731365386	0.34514497471643879	-0.23047179731365386	-0.34514497471643879	0.11467317740278493	-0.23047179731365386	-0.34514497471643879	0
q2	36	R48	7	T02	1	rotation	0.21651282224447588	0.3302992576193316	-0.21651282224447588	-0.3302992576193316	0.11378643537485572	-0.21651282224447588	-0.3302992576193316	0
q2	37	R48	7	T03	2	rotation	0.26901441760658806	0.40711044518183331	-0.26901441760658806	-0.40711044518183331	0.13809602757524525	-0.26901441760658806	-0.40711044518183331	0
q2	38	R48	7	T04	3	rotation	0.20355451659897669	0.32026632168456021	-0.20355451659897669	-0.32026632168456021	0.11671180508558351	-0.20355451659897669	-0.32026632168456021	0
q2	39	R48	7	T05	4	rotation	0.3031112215900989	0.43766810393394695	-0.3031112215900989	-0.43766810393394695	0.13455688234384805	-0.3031112215900989	-0.43766810393394695	0
q3	0	R41	0	T01	0	shared	0.14962566904563082	0.11952578629830397	-0.14962566904563082	-0.11952578629830397	-0.030099882747326848	-0.14962566904563082	-0.11952578629830397	0
q3	1	R41	0	T02	1	shared	0.1461298130889534	0.11347446225142192	-0.1461298130889534	-0.11347446225142192	-0.032655350837531474	-0.1461298130889534	-0.11347446225142192	0
q3	2	R41	0	T03	2	shared	0.19446307983519059	0.15178691100968866	-0.19446307983519059	-0.15178691100968866	-0.042676168825501931	-0.19446307983519059	-0.15178691100968866	0
q3	3	R41	0	T04	3	shared	0.14599883516597587	0.11125944896920045	-0.14599883516597587	-0.11125944896920045	-0.034739386196775413	-0.14599883516597587	-0.11125944896920045	0
q3	4	R41	0	T05	4	shared	0.21107275784566229	0.1615523246901493	-0.21107275784566229	-0.1615523246901493	-0.049520433155512994	-0.21107275784566229	-0.1615523246901493	0
q3	5	R42	1	T01	0	shared	0.14426466196132154	0.12178546304290794	-0.14426466196132154	-0.12178546304290794	-0.022479198918413601	-0.14426466196132154	-0.12178546304290794	0
q3	6	R42	1	T02	1	shared	0.14333762278491941	0.11337013559585765	-0.14333762278491941	-0.11337013559585765	-0.029967487189061753	-0.14333762278491941	-0.11337013559585765	0
q3	7	R42	1	T03	2	shared	0.16406201614961829	0.13056000908815457	-0.16406201614961829	-0.13056000908815457	-0.033502007061463723	-0.16406201614961829	-0.13056000908815457	0
q3	8	R42	1	T04	3	shared	0.11757851304999059	0.094541434437409158	-0.11757851304999059	-0.094541434437409158	-0.023037078612581433	-0.11757851304999059	-0.094541434437409158	0
q3	9	R42	1	T05	4	shared	0.19988234399148957	0.15215590940007426	-0.19988234399148957	-0.15215590940007426	-0.047726434591415318	-0.19988234399148957	-0.15215590940007426	0
q3	10	R43	2	T01	0	shared	0.13628463660827317	0.10119446650443588	-0.13628463660827317	-0.10119446650443588	-0.03509017010383729	-0.13628463660827317	-0.10119446650443588	0
q3	11	R43	2	T02	1	shared	0.13275852290927095	0.10109986915069528	-0.13275852290927095	-0.10109986915069528	-0.031658653758575669	-0.13275852290927095	-0.10109986915069528	0
q3	12	R43	2	T03	2	shared	0.16055364768688027	0.11677387610032103	-0.16055364768688027	-0.11677387610032103	-0.043779771586559241	-0.16055364768688027	-0.11677387610032103	0
q3	13	R43	2	T04	3	shared	0.12328958394533082	0.099994978870474871	-0.12328958394533082	-0.099994978870474871	-0.023294605074855951	-0.12328958394533082	-0.099994978870474871	0
q3	14	R43	2	T05	4	shared	0.18581968199878068	0.15133963392830688	-0.18581968199878068	-0.15133963392830688	-0.034480048070473807	-0.18581968199878068	-0.15133963392830688	0
q3	15	R44	3	T01	0	shared	0.14551025945069246	0.11582136840373053	-0.14551025945069246	-0.11582136840373053	-0.029688891046961929	-0.14551025945069246	-0.11582136840373053	0
q3	16	R44	3	T02	1	shared	0.1282951227850008	0.10494498554451462	-0.1282951227850008	-0.10494498554451462	-0.02335013724048618	-0.1282951227850008	-0.10494498554451462	0
q3	17	R44	3	T03	2	shared	0.16588715137846913	0.12498328081958907	-0.16588715137846913	-0.12498328081958907	-0.040903870558880062	-0.16588715137846913	-0.12498328081958907	0
q3	18	R44	3	T04	3	shared	0.14402108816743817	0.113176117357071	-0.14402108816743817	-0.113176117357071	-0.030844970810367162	-0.14402108816743817	-0.113176117357071	0
q3	19	R44	3	T05	4	shared	0.18498536382530997	0.13533548254126945	-0.18498536382530997	-0.13533548254126945	-0.04964988128404052	-0.18498536382530997	-0.13533548254126945	0
q3	20	R45	4	T01	0	shared	0.12802640069142035	0.096785409183726884	-0.12802640069142035	-0.096785409183726884	-0.031240991507693466	-0.12802640069142035	-0.096785409183726884	0
q3	21	R45	4	T02	1	shared	0.13624089907814815	0.1054185661380284	-0.13624089907814815	-0.1054185661380284	-0.030822332940119754	-0.13624089907814815	-0.1054185661380284	0
q3	22	R45	4	T03	2	shared	0.15820196866209985	0.11839812136895007	-0.15820196866209985	-0.11839812136895007	-0.039803847293149772	-0.15820196866209985	-0.11839812136895007	0
q3	23	R45	4	T04	3	shared	0.1651878568858981	0.13728210832089868	-0.1651878568858981	-0.13728210832089868	-0.027905748564999416	-0.1651878568858981	-0.13728210832089868	0
q3	24	R45	4	T05	4	shared	0.18250372844821661	0.13950515012312981	-0.18250372844821661	-0.13950515012312981	-0.0429985783250868	-0.18250372844821661	-0.13950515012312981	0
q3	25	R46	5	T01	0	shared	0.14397453448974246	0.11461294905380996	-0.14397453448974246	-0.11461294905380996	-0.029361585435932494	-0.14397453448974246	-0.11461294905380996	0
q3	26	R46	5	T02	1	shared	0.14345776855890122	0.10767861501200381	-0.14345776855890122	-0.10767861501200381	-0.03577915354689741	-0.14345776855890122	-0.10767861501200381	0
q3	27	R46	5	T03	2	shared	0.18047907120357712	0.14488970177033059	-0.18047907120357712	-0.14488970177033059	-0.035589369433246532	-0.18047907120357712	-0.14488970177033059	0
q3	28	R46	5	T04	3	shared	0.12997728547413429	0.10156541149123031	-0.12997728547413429	-0.10156541149123031	-0.028411873982903971	-0.12997728547413429	-0.10156541149123031	0
q3	29	R46	5	T05	4	shared	0.20084214071546944	0.15268163207954033	-0.20084214071546944	-0.15268163207954033	-0.048160508635929106	-0.20084214071546944	-0.15268163207954033	0
q3	30	R47	6	T01	0	shared	0.18406887136057509	0.16004166539879558	-0.18406887136057509	-0.16004166539879558	-0.024027205961779513	-0.18406887136057509	-0.16004166539879558	0
q3	31	R47	6	T02	1	shared	0.17857695078927247	0.15308659766408886	-0.17857695078927247	-0.15308659766408886	-0.025490353125183607	-0.17857695078927247	-0.15308659766408886	0
q3	32	R47	6	T03	2	shared	0.20822675305418961	0.16342248537953952	-0.20822675305418961	-0.16342248537953952	-0.044804267674650095	-0.20822675305418961	-0.16342248537953952	0
q3	33	R47	6	T04	3	shared	0.1939502778004997	0.24624478863172433	-0.1939502778004997	-0.24624478863172433	0.052294510831224633	-0.1939502778004997	-0.24624478863172433	0
q3	34	R47	6	T05	4	shared	0.2082417319904008	0.16988480047222432	-0.2082417319904008	-0.16988480047222432	-0.038356931518176485	-0.2082417319904008	-0.16988480047222432	0
q3	35	R48	7	T01	0	shared	0.15598530193561516	0.12014928031684982	-0.15598530193561516	-0.12014928031684982	-0.03583602161876534	-0.15598530193561516	-0.12014928031684982	0
q3	36	R48	7	T02	1	shared	0.14544667410581569	0.11245585255772912	-0.14544667410581569	-0.11245585255772912	-0.032990821548086566	-0.14544667410581569	-0.11245585255772912	0
q3	37	R48	7	T03	2	shared	0.18422518636001384	0.14685151320522455	-0.18422518636001384	-0.14685151320522455	-0.037373673154789289	-0.18422518636001384	-0.14685151320522455	0
q3	38	R48	7	T04	3	shared	0.13199368830799163	0.098986508096746376	-0.13199368830799163	-0.098986508096746376	-0.033007180211245254	-0.13199368830799163	-0.098986508096746376	0
q3	39	R48	7	T05	4	shared	0.20917084915855513	0.15290291157349464	-0.20917084915855513	-0.15290291157349464	-0.05626793758506049	-0.20917084915855513	-0.15290291157349464	0
q3	0	R41	0	T01	0	split	0.22305451194862175	0.35157398998064254	-0.22305451194862175	-0.35157398998064254	0.1285194780320208	-0.22305451194862175	-0.35157398998064254	0
q3	1	R41	0	T02	1	split	0.21800037375483727	0.33388045144904344	-0.21800037375483727	-0.33388045144904344	0.11588007769420616	-0.21800037375483727	-0.33388045144904344	0
q3	2	R41	0	T03	2	split	0.29137652274996728	0.42777830763684621	-0.29137652274996728	-0.42777830763684621	0.13640178488687893	-0.29137652274996728	-0.42777830763684621	0
q3	3	R41	0	T04	3	split	0.20252213510635017	0.30205715397551952	-0.20252213510635017	-0.30205715397551952	0.09953501886916935	-0.20252213510635017	-0.30205715397551952	0
q3	4	R41	0	T05	4	split	0.30720702431487718	0.43363477125077393	-0.30720702431487718	-0.43363477125077393	0.12642774693589676	-0.30720702431487718	-0.43363477125077393	0
q3	5	R42	1	T01	0	split	0.20060716559219122	0.30106411284233131	-0.20060716559219122	-0.30106411284233131	0.10045694725014009	-0.20060716559219122	-0.30106411284233131	0
q3	6	R42	1	T02	1	split	0.22450595556104522	0.31942870858598588	-0.22450595556104522	-0.31942870858598588	0.094922753024940659	-0.22450595556104522	-0.31942870858598588	0
q3	7	R42	1	T03	2	split	0.25093736024463265	0.38752241640855084	-0.25093736024463265	-0.38752241640855084	0.13658505616391819	-0.25093736024463265	-0.38752241640855084	0
q3	8	R42	1	T04	3	split	0.20412942643439014	0.31417692752672338	-0.20412942643439014	-0.31417692752672338	0.11004750109233324	-0.20412942643439014	-0.31417692752672338	0
q3	9	R42	1	T05	4	split	0.29905638444018312	0.42801279515061696	-0.29905638444018312	-0.42801279515061696	0.12895641071043384	-0.29905638444018312	-0.42801279515061696	0
q3	10	R43	2	T01	0	split	0.2071336350459162	0.30488348164920054	-0.2071336350459162	-0.30488348164920054	0.09774984660328434	-0.2071336350459162	-0.30488348164920054	0
q3	11	R43	2	T02	1	split	0.19703576586884877	0.29376392192444639	-0.19703576586884877	-0.29376392192444639	0.096728156055597619	-0.19703576586884877	-0.29376392192444639	0
q3	12	R43	2	T03	2	split	0.24414495235102773	0.36277485832747031	-0.24414495235102773	-0.36277485832747031	0.11862990597644257	-0.24414495235102773	-0.36277485832747031	0
q3	13	R43	2	T04	3	split	0.16654529388633615	0.28868471676439983	-0.16654529388633615	-0.28868471676439983	0.12213942287806367	-0.16654529388633615	-0.28868471676439983	0
q3	14	R43	2	T05	4	split	0.27766559295049958	0.41924367443411048	-0.27766559295049958	-0.41924367443411048	0.1415780814836109	-0.27766559295049958	-0.41924367443411048	0
q3	15	R44	3	T01	0	split	0.19955099387459657	0.30709070134443406	-0.19955099387459657	-0.30709070134443406	0.10753970746983749	-0.19955099387459657	-0.30709070134443406	0
q3	16	R44	3	T02	1	split	0.18632061290479035	0.28957975415898179	-0.18632061290479035	-0.28957975415898179	0.10325914125419144	-0.18632061290479035	-0.28957975415898179	0
q3	17	R44	3	T03	2	split	0.2468874815109407	0.35687456459448219	-0.2468874815109407	-0.35687456459448219	0.10998708308354149	-0.2468874815109407	-0.35687456459448219	0
q3	18	R44	3	T04	3	split	0.22312897085170214	0.31034723285551741	-0.22312897085170214	-0.31034723285551741	0.087218262003815272	-0.22312897085170214	-0.31034723285551741	0
q3	19	R44	3	T05	4	split	0.28140699934035024	0.39802209973130753	-0.28140699934035024	-0.39802209973130753	0.11661510039095729	-0.28140699934035024	-0.39802209973130753	0
q3	20	R45	4	T01	0	split	0.19705953292341544	0.30608554984831127	-0.19705953292341544	-0.30608554984831127	0.10902601692489583	-0.19705953292341544	-0.30608554984831127	0
q3	21	R45	4	T02	1	split	0.20904570733111597	0.31470354998176109	-0.20904570733111597	-0.31470354998176109	0.10565784265064512	-0.20904570733111597	-0.31470354998176109	0
q3	22	R45	4	T03	2	split	0.23540703000483548	0.34944410838883322	-0.23540703000483548	-0.34944410838883322	0.11403707838399774	-0.23540703000483548	-0.34944410838883322	0
q3	23	R45	4	T04	3	split	0.23910916609304925	0.39742892021543968	-0.23910916609304925	-0.39742892021543968	0.15831975412239044	-0.23910916609304925	-0.39742892021543968	0
q3	24	R45	4	T05	4	split	0.28825704194813506	0.41984154896554454	-0.28825704194813506	-0.41984154896554454	0.13158450701740948	-0.28825704194813506	-0.41984154896554454	0
q3	25	R46	5	T01	0	split	0.20610583079159622	0.31389070196601454	-0.20610583079159622	-0.31389070196601454	0.10778487117441832	-0.20610583079159622	-0.31389070196601454	0
q3	26	R46	5	T02	1	split	0.20566031016049938	0.30393296970174749	-0.20566031016049938	-0.30393296970174749	0.098272659541248114	-0.20566031016049938	-0.30393296970174749	0
q3	27	R46	5	T03	2	split	0.28012390566503376	0.426166185513146	-0.28012390566503376	-0.426166185513146	0.14604227984811224	-0.28012390566503376	-0.426166185513146	0
q3	28	R46	5	T04	3	split	0.21166651567936587	0.32888373883430583	-0.21166651567936587	-0.32888373883430583	0.11721722315493996	-0.21166651567936587	-0.32888373883430583	0
q3	29	R46	5	T05	4	split	0.30554452272414634	0.44676423192744885	-0.30554452272414634	-0.44676423192744885	0.14121970920330251	-0.30554452272414634	-0.44676423192744885	0
q3	30	R47	6	T01	0	split	0.2679201362837863	0.41130349657583914	-0.2679201362837863	-0.41130349657583914	0.14338336029205284	-0.2679201362837863	-0.41130349657583914	0
