dataset	regime	seed	depth	unit	policy_code	family	utility
gse162632	original8	17	6	root_02	D	CPA	-0.6292288662268098
gse162632	original8	17	6	root_02	D	CellOT	-0.42202736094199195
gse162632	original8	17	6	root_03	S	NC	-0.3225800361445955
gse162632	original8	17	6	root_03	S	CM	-0.2635368726139615
gse162632	original8	17	6	root_03	S	TW	-0.26185048266419453
gse162632	original8	17	6	root_03	S	PCA	-0.2624293295988094
gse162632	original8	17	6	root_03	S	RBF	-0.26221939400772853
gse162632	original8	17	6	root_03	S	scGen	-0.12302328596866774
gse162632	original8	17	6	root_03	S	CPA	-0.35906423945061705
gse162632	original8	17	6	root_03	S	CellOT	-0.13050665305817236
gse162632	original8	17	6	root_03	M	NC	-0.3225800361445955
gse162632	original8	17	6	root_03	M	CM	-0.2635368726139615
gse162632	original8	17	6	root_03	M	TW	-0.26185048266419453
gse162632	original8	17	6	root_03	M	PCA	-0.2624293295988094
gse162632	original8	17	6	root_03	M	RBF	-0.26221939400772853
gse162632	original8	17	6	root_03	M	scGen	-0.12302328597288802
gse162632	original8	17	6	root_03	M	CPA	-0.3590642394478314
gse162632	original8	17	6	root_03	M	CellOT	-0.1305066530609405
gse162632	original8	17	6	root_03	P	NC	-0.3225800361445955
gse162632	original8	17	6	root_03	P	CM	-0.2635368726139615
gse162632	original8	17	6	root_03	P	TW	-0.26185048266419453
gse162632	original8	17	6	root_03	P	PCA	-0.2624293295988094
gse162632	original8	17	6	root_03	P	RBF	-0.26221939400772853
gse162632	original8	17	6	root_03	P	scGen	-0.423498762084761
gse162632	original8	17	6	root_03	P	CPA	-0.65615568977189
gse162632	original8	17	6	root_03	P	CellOT	-0.4331952483573068
gse162632	original8	17	6	root_03	O	NC	-0.3225800361445955
gse162632	original8	17	6	root_03	O	CM	-0.2635368726139615
gse162632	original8	17	6	root_03	O	TW	-0.26185048266419453
gse162632	original8	17	6	root_03	O	PCA	-0.2624293295988094
gse162632	original8	17	6	root_03	O	RBF	-0.26221939400772853
gse162632	original8	17	6	root_03	O	scGen	-0.405934917546995
gse162632	original8	17	6	root_03	O	CPA	-0.6453598968743758
gse162632	original8	17	6	root_03	O	CellOT	-0.4112051654421243
gse162632	original8	17	6	root_03	D	NC	-0.3225800361445955
gse162632	original8	17	6	root_03	D	CM	-0.2635368726139615
gse162632	original8	17	6	root_03	D	TW	-0.26185048266419453
gse162632	original8	17	6	root_03	D	PCA	-0.2624293295988094
gse162632	original8	17	6	root_03	D	RBF	-0.26221939400772853
gse162632	original8	17	6	root_03	D	scGen	-0.41471683982294844
gse162632	original8	17	6	root_03	D	CPA	-0.6507577933216757
gse162632	original8	17	6	root_03	D	CellOT	-0.4222002069032206
gse162632	original8	17	6	root_04	S	NC	-0.34304276418790997
gse162632	original8	17	6	root_04	S	CM	-0.26682936654624684
gse162632	original8	17	6	root_04	S	TW	-0.2667901914843827
gse162632	original8	17	6	root_04	S	PCA	-0.2655609047376281
gse162632	original8	17	6	root_04	S	RBF	-0.2665620504460902
gse162632	original8	17	6	root_04	S	scGen	-0.12163794471627833
gse162632	original8	17	6	root_04	S	CPA	-0.3689026742697639
gse162632	original8	17	6	root_04	S	CellOT	-0.1298079328467597
gse162632	original8	17	6	root_04	M	NC	-0.34304276418790997
gse162632	original8	17	6	root_04	M	CM	-0.26682936654624684
gse162632	original8	17	6	root_04	M	TW	-0.2667901914843827
gse162632	original8	17	6	root_04	M	PCA	-0.2655609047376281
gse162632	original8	17	6	root_04	M	RBF	-0.2665620504460902
gse162632	original8	17	6	root_04	M	scGen	-0.12163794472089873
gse162632	original8	17	6	root_04	M	CPA	-0.3689026742797563
gse162632	original8	17	6	root_04	M	CellOT	-0.1298079328470505
gse162632	original8	17	6	root_04	P	NC	-0.34304276418790997
gse162632	original8	17	6	root_04	P	CM	-0.26682936654624684
gse162632	original8	17	6	root_04	P	TW	-0.2667901914843827
gse162632	original8	17	6	root_04	P	PCA	-0.2655609047376281
gse162632	original8	17	6	root_04	P	RBF	-0.2665620504460902
gse162632	original8	17	6	root_04	P	scGen	-0.42750174454429046
gse162632	original8	17	6	root_04	P	CPA	-0.6727855384197933
gse162632	original8	17	6	root_04	P	CellOT	-0.4377239505770433
gse162632	original8	17	6	root_04	O	NC	-0.34304276418790997
gse162632	original8	17	6	root_04	O	CM	-0.26682936654624684
gse162632	original8	17	6	root_04	O	TW	-0.2667901914843827
gse162632	original8	17	6	root_04	O	PCA	-0.2655609047376281
gse162632	original8	17	6	root_04	O	RBF	-0.2665620504460902
gse162632	original8	17	6	root_04	O	scGen	-0.41364028106210604
gse162632	original8	17	6	root_04	O	CPA	-0.6628859463746208
gse162632	original8	17	6	root_04	O	CellOT	-0.4197580512797984
gse162632	original8	17	6	root_04	D	NC	-0.34304276418790997
gse162632	original8	17	6	root_04	D	CM	-0.26682936654624684
gse162632	original8	17	6	root_04	D	TW	-0.2667901914843827
gse162632	original8	17	6	root_04	D	PCA	-0.2655609047376281
gse162632	original8	17	6	root_04	D	RBF	-0.2665620504460902
gse162632	original8	17	6	root_04	D	scGen	-0.4205710128060829
gse162632	original8	17	6	root_04	D	CPA	-0.6678357424003727
gse162632	original8	17	6	root_04	D	CellOT	-0.42874100093024486
gse162632	original8	17	6	root_05	S	NC	-0.342475476055104
gse162632	original8	17	6	root_05	S	CM	-0.27984274678354676
gse162632	original8	17	6	root_05	S	TW	-0.2778160365156841
gse162632	original8	17	6	root_05	S	PCA	-0.27862762381132294
gse162632	original8	17	6	root_05	S	RBF	-0.2783497957111473
gse162632	original8	17	6	root_05	S	scGen	-0.12746733106842287
gse162632	original8	17	6	root_05	S	CPA	-0.39469172387762524
gse162632	original8	17	6	root_05	S	CellOT	-0.13692377139296102
gse162632	original8	17	6	root_05	M	NC	-0.342475476055104
gse162632	original8	17	6	root_05	M	CM	-0.27984274678354676
gse162632	original8	17	6	root_05	M	TW	-0.2778160365156841
gse162632	original8	17	6	root_05	M	PCA	-0.27862762381132294
gse162632	original8	17	6	root_05	M	RBF	-0.2783497957111473
gse162632	original8	17	6	root_05	M	scGen	-0.12746733106743152
gse162632	original8	17	6	root_05	M	CPA	-0.3946917238705257
gse162632	original8	17	6	root_05	M	CellOT	-0.13692377139950157
gse162632	original8	17	6	root_05	P	NC	-0.342475476055104
gse162632	original8	17	6	root_05	P	CM	-0.27984274678354676
gse162632	original8	17	6	root_05	P	TW	-0.2778160365156841
gse162632	original8	17	6	root_05	P	PCA	-0.27862762381132294
gse162632	original8	17	6	root_05	P	RBF	-0.2783497957111473
gse162632	original8	17	6	root_05	P	scGen	-0.45325609437098363
gse162632	original8	17	6	root_05	P	CPA	-0.7187495113292498
gse162632	original8	17	6	root_05	P	CellOT	-0.4649190990480603
gse162632	original8	17	6	root_05	O	NC	-0.342475476055104
gse162632	original8	17	6	root_05	O	CM	-0.27984274678354676
gse162632	original8	17	6	root_05	O	TW	-0.2778160365156841
gse162632	original8	17	6	root_05	O	PCA	-0.27862762381132294
gse162632	original8	17	6	root_05	O	RBF	-0.2783497957111473
gse162632	original8	17	6	root_05	O	scGen	-0.4394934552540582
gse162632	original8	17	6	root_05	O	CPA	-0.7084488239165248
gse162632	original8	17	6	root_05	O	CellOT	-0.44674333123607884
gse162632	original8	17	6	root_05	D	NC	-0.342475476055104
gse162632	original8	17	6	root_05	D	CM	-0.27984274678354676
gse162632	original8	17	6	root_05	D	TW	-0.2778160365156841
gse162632	original8	17	6	root_05	D	PCA	-0.27862762381132294
gse162632	original8	17	6	root_05	D	RBF	-0.2783497957111473
gse162632	original8	17	6	root_05	D	scGen	-0.4463747748101862
gse162632	original8	17	6	root_05	D	CPA	-0.7135991676173569
gse162632	original8	17	6	root_05	D	CellOT	-0.4558312151489324
gse162632	original8	17	6	root_06	S	NC	-0.31877564544792814
gse162632	original8	17	6	root_06	S	CM	-0.32539288095008734
gse162632	original8	17	6	root_06	S	TW	-0.31959808851493154
gse162632	original8	17	6	root_06	S	PCA	-0.3232340484054596
gse162632	original8	17	6	root_06	S	RBF	-0.32132337290496954
gse162632	original8	17	6	root_06	S	scGen	-0.1733427501586697
gse162632	original8	17	6	root_06	S	CPA	-0.5136802150817107
gse162632	original8	17	6	root_06	S	CellOT	-0.17325125733439167
gse162632	original8	17	6	root_06	M	NC	-0.3187756454479282
gse162632	original8	17	6	root_06	M	CM	-0.3253928809500873
gse162632	original8	17	6	root_06	M	TW	-0.31959808851493154
gse162632	original8	17	6	root_06	M	PCA	-0.32323404840545955
gse162632	original8	17	6	root_06	M	RBF	-0.32132337290496954
gse162632	original8	17	6	root_06	M	scGen	-0.17334275016481376
gse162632	original8	17	6	root_06	M	CPA	-0.513680215076515
gse162632	original8	17	6	root_06	M	CellOT	-0.1732512573334899
gse162632	original8	17	6	root_06	P	NC	-0.3187756454479282
gse162632	original8	17	6	root_06	P	CM	-0.3253928809500873
gse162632	original8	17	6	root_06	P	TW	-0.31959808851493154
gse162632	original8	17	6	root_06	P	PCA	-0.32323404840545955
gse162632	original8	17	6	root_06	P	RBF	-0.32132337290496954
gse162632	original8	17	6	root_06	P	scGen	-0.525555620690892
gse162632	original8	17	6	root_06	P	CPA	-0.8627553711607283
gse162632	original8	17	6	root_06	P	CellOT	-0.527301504343564
gse162632	original8	17	6	root_06	O	NC	-0.3187756454479282
gse162632	original8	17	6	root_06	O	CM	-0.3253928809500873
gse162632	original8	17	6	root_06	O	TW	-0.31959808851493154
gse162632	original8	17	6	root_06	O	PCA	-0.32323404840545955
gse162632	original8	17	6	root_06	O	RBF	-0.32132337290496954
gse162632	original8	17	6	root_06	O	scGen	-0.511007302241831
gse162632	original8	17	6	root_06	O	CPA	-0.8544824815257326
gse162632	original8	17	6	root_06	O	CellOT	-0.5090784329440408
gse162632	original8	17	6	root_06	D	NC	-0.3187756454479282
gse162632	original8	17	6	root_06	D	CM	-0.3253928809500873
gse162632	original8	17	6	root_06	D	TW	-0.31959808851493154
gse162632	original8	17	6	root_06	D	PCA	-0.32323404840545955
gse162632	original8	17	6	root_06	D	RBF	-0.32132337290496954
gse162632	original8	17	6	root_06	D	scGen	-0.5182814614699978
gse162632	original8	17	6	root_06	D	CPA	-0.8586189263434681
gse162632	original8	17	6	root_06	D	CellOT	-0.5181899686493301
gse162632	original8	17	6	root_07	S	NC	-0.3458512406583756
gse162632	original8	17	6	root_07	S	CM	-0.2851131228260453
gse162632	original8	17	6	root_07	S	TW	-0.28457121393076945
gse162632	original8	17	6	root_07	S	PCA	-0.2836905982681586
gse162632	original8	17	6	root_07	S	RBF	-0.2844657884527175
gse162632	original8	17	6	root_07	S	scGen	-0.130761467339103
gse162632	original8	17	6	root_07	S	CPA	-0.4128430464386323
gse162632	original8	17	6	root_07	S	CellOT	-0.13414810329834498
gse162632	original8	17	6	root_07	M	NC	-0.3458512406583756
gse162632	original8	17	6	root_07	M	CM	-0.2851131228260453
gse162632	original8	17	6	root_07	M	TW	-0.2845712139307694
gse162632	original8	17	6	root_07	M	PCA	-0.2836905982681586
gse162632	original8	17	6	root_07	M	RBF	-0.2844657884527175
gse162632	original8	17	6	root_07	M	scGen	-0.130761467344664
gse162632	original8	17	6	root_07	M	CPA	-0.41284304646882497
gse162632	original8	17	6	root_07	M	CellOT	-0.13414810330074883
gse162632	original8	17	6	root_07	P	NC	-0.3458512406583756
gse162632	original8	17	6	root_07	P	CM	-0.2851131228260453
gse162632	original8	17	6	root_07	P	TW	-0.2845712139307694
gse162632	original8	17	6	root_07	P	PCA	-0.2836905982681586
gse162632	original8	17	6	root_07	P	RBF	-0.2844657884527175
gse162632	original8	17	6	root_07	P	scGen	-0.4558054727271895
gse162632	original8	17	6	root_07	P	CPA	-0.7352557434137207
gse162632	original8	17	6	root_07	P	CellOT	-0.46139971696196097
gse162632	original8	17	6	root_07	O	NC	-0.3458512406583756
gse162632	original8	17	6	root_07	O	CM	-0.2851131228260453
gse162632	original8	17	6	root_07	O	TW	-0.2845712139307694
gse162632	original8	17	6	root_07	O	PCA	-0.2836905982681586
gse162632	original8	17	6	root_07	O	RBF	-0.2844657884527175
gse162632	original8	17	6	root_07	O	scGen	-0.4405234661068511
gse162632	original8	17	6	root_07	O	CPA	-0.7252363536353248
gse162632	original8	17	6	root_07	O	CellOT	-0.44170249376046844
gse162632	original8	17	6	root_07	D	NC	-0.3458512406583756
gse162632	original8	17	6	root_07	D	CM	-0.2851131228260453
gse162632	original8	17	6	root_07	D	TW	-0.2845712139307694
gse162632	original8	17	6	root_07	D	PCA	-0.2836905982681586
gse162632	original8	17	6	root_07	D	RBF	-0.2844657884527175
gse162632	original8	17	6	root_07	D	scGen	-0.44816446941933774
gse162632	original8	17	6	root_07	D	CPA	-0.7302460485406381
gse162632	original8	17	6	root_07	D	CellOT	-0.45155110536429494
gse162632	original8	17	8	root_00	S	NC	-0.3003647506436976
gse162632	original8	17	8	root_00	S	CM	-0.2518870662751627
gse162632	original8	17	8	root_00	S	TW	-0.24890083088933948
gse162632	original8	17	8	root_00	S	PCA	-0.24954353596233075
gse162632	original8	17	8	root_00	S	RBF	-0.24975823453442642
gse162632	original8	17	8	root_00	S	scGen	-0.1333530876365677
gse162632	original8	17	8	root_00	S	CPA	-0.4545062896190768
gse162632	original8	17	8	root_00	S	CellOT	-0.1438896863340202
gse162632	original8	17	8	root_00	M	NC	-0.3003647506436976
gse162632	original8	17	8	root_00	M	CM	-0.2518870662751627
gse162632	original8	17	8	root_00	M	TW	-0.24890083088933948
gse162632	original8	17	8	root_00	M	PCA	-0.24954353596233075
gse162632	original8	17	8	root_00	M	RBF	-0.24975823453442642
gse162632	original8	17	8	root_00	M	scGen	-0.13335308763431195
gse162632	original8	17	8	root_00	M	CPA	-0.4545062896200733
gse162632	original8	17	8	root_00	M	CellOT	-0.14388968633721283
gse162632	original8	17	8	root_00	P	NC	-0.3003647506436976
gse162632	original8	17	8	root_00	P	CM	-0.2518870662751627
gse162632	original8	17	8	root_00	P	TW	-0.24890083088933948
gse162632	original8	17	8	root_00	P	PCA	-0.24954353596233075
gse162632	original8	17	8	root_00	P	RBF	-0.24975823453442642
gse162632	original8	17	8	root_00	P	scGen	-0.3846302206582544
gse162632	original8	17	8	root_00	P	CPA	-0.7036761062224766
gse162632	original8	17	8	root_00	P	CellOT	-0.39646369267342
gse162632	original8	17	8	root_00	O	NC	-0.3003647506436976
gse162632	original8	17	8	root_00	O	CM	-0.2518870662751627
gse162632	original8	17	8	root_00	O	TW	-0.24890083088933948
gse162632	original8	17	8	root_00	O	PCA	-0.24954353596233075
gse162632	original8	17	8	root_00	O	RBF	-0.24975823453442642
gse162632	original8	17	8	root_00	O	scGen	-0.3713286885652485
gse162632	original8	17	8	root_00	O	CPA	-0.6945892070404821
gse162632	original8	17	8	root_00	O	CellOT	-0.3805684139393952
gse162632	original8	17	8	root_00	D	NC	-0.3003647506436976
gse162632	original8	17	8	root_00	D	CM	-0.2518870662751627
gse162632	original8	17	8	root_00	D	TW	-0.24890083088933948
gse162632	original8	17	8	root_00	D	PCA	-0.24954353596233075
gse162632	original8	17	8	root_00	D	RBF	-0.24975823453442642
gse162632	original8	17	8	root_00	D	scGen	-0.3779794546063141
gse162632	original8	17	8	root_00	D	CPA	-0.6991326566306793
gse162632	original8	17	8	root_00	D	CellOT	-0.388516053305903
gse162632	original8	17	8	root_01	S	NC	-0.3246196933953161
gse162632	original8	17	8	root_01	S	CM	-0.23007648480075216
gse162632	original8	17	8	root_01	S	TW	-0.2305769263653219
gse162632	original8	17	8	root_01	S	PCA	-0.22920030357008844
gse162632	original8	17	8	root_01	S	RBF	-0.23022706212233
gse162632	original8	17	8	root_01	S	scGen	-0.123111652845006
gse162632	original8	17	8	root_01	S	CPA	-0.34291563853551077
gse162632	original8	17	8	root_01	S	CellOT	-0.1335542169773943
gse162632	original8	17	8	root_01	M	NC	-0.3246196933953161
gse162632	original8	17	8	root_01	M	CM	-0.23007648480075216
gse162632	original8	17	8	root_01	M	TW	-0.2305769263653219
gse162632	original8	17	8	root_01	M	PCA	-0.22920030357008844
gse162632	original8	17	8	root_01	M	RBF	-0.23022706212232996
gse162632	original8	17	8	root_01	M	scGen	-0.12311165284210941
gse162632	original8	17	8	root_01	M	CPA	-0.34291563853430496
gse162632	original8	17	8	root_01	M	CellOT	-0.13355421697269232
gse162632	original8	17	8	root_01	P	NC	-0.3246196933953161
gse162632	original8	17	8	root_01	P	CM	-0.23007648480075216
gse162632	original8	17	8	root_01	P	TW	-0.2305769263653219
gse162632	original8	17	8	root_01	P	PCA	-0.22920030357008844
gse162632	original8	17	8	root_01	P	RBF	-0.23022706212232996
gse162632	original8	17	8	root_01	P	scGen	-0.3568432732579649
gse162632	original8	17	8	root_01	P	CPA	-0.5748002695989091
gse162632	original8	17	8	root_01	P	CellOT	-0.3693260426235078
gse162632	original8	17	8	root_01	O	NC	-0.3246196933953161
gse162632	original8	17	8	root_01	O	CM	-0.23007648480075216
gse162632	original8	17	8	root_01	O	TW	-0.2305769263653219
gse162632	original8	17	8	root_01	O	PCA	-0.22920030357008844
gse162632	original8	17	8	root_01	O	RBF	-0.23022706212232996
gse162632	original8	17	8	root_01	O	scGen	-0.3449653165608797
gse162632	original8	17	8	root_01	O	CPA	-0.5666162915113572
gse162632	original8	17	8	root_01	O	CellOT	-0.3533676754584621
gse162632	original8	17	8	root_01	D	NC	-0.3246196933953161
gse162632	original8	17	8	root_01	D	CM	-0.23007648480075216
gse162632	original8	17	8	root_01	D	TW	-0.2305769263653219
gse162632	original8	17	8	root_01	D	PCA	-0.22920030357008844
gse162632	original8	17	8	root_01	D	RBF	-0.23022706212232996
gse162632	original8	17	8	root_01	D	scGen	-0.35090429490896186
gse162632	original8	17	8	root_01	D	CPA	-0.570708280556305
gse162632	original8	17	8	root_01	D	CellOT	-0.36134685903995883
gse162632	original8	17	8	root_02	S	NC	-0.3057557804442886
gse162632	original8	17	8	root_02	S	CM	-0.22111291997220778
gse162632	original8	17	8	root_02	S	TW	-0.22103264331060982
gse162632	original8	17	8	root_02	S	PCA	-0.2198651044704101
gse162632	original8	17	8	root_02	S	RBF	-0.2208709004661634
gse162632	original8	17	8	root_02	S	scGen	-0.1160111389445192
gse162632	original8	17	8	root_02	S	CPA	-0.33564134952581465
gse162632	original8	17	8	root_02	S	CellOT	-0.12802372290123362
gse162632	original8	17	8	root_02	M	NC	-0.3057557804442885
gse162632	original8	17	8	root_02	M	CM	-0.22111291997220778
gse162632	original8	17	8	root_02	M	TW	-0.22103264331060982
gse162632	original8	17	8	root_02	M	PCA	-0.21986510447041005
gse162632	original8	17	8	root_02	M	RBF	-0.2208709004661634
gse162632	original8	17	8	root_02	M	scGen	-0.11601113895034176
gse162632	original8	17	8	root_02	M	CPA	-0.33564134953051455
gse162632	original8	17	8	root_02	M	CellOT	-0.12802372290199474
gse162632	original8	17	8	root_02	P	NC	-0.3057557804442885
gse162632	original8	17	8	root_02	P	CM	-0.22111291997220778
gse162632	original8	17	8	root_02	P	TW	-0.22103264331060982
gse162632	original8	17	8	root_02	P	PCA	-0.21986510447041005
gse162632	original8	17	8	root_02	P	RBF	-0.2208709004661634
gse162632	original8	17	8	root_02	P	scGen	-0.3418703582109482
gse162632	original8	17	8	root_02	P	CPA	-0.5587097772984682
gse162632	original8	17	8	root_02	P	CellOT	-0.35493401363993
gse162632	original8	17	8	root_02	O	NC	-0.3057557804442885
gse162632	original8	17	8	root_02	O	CM	-0.22111291997220778
gse162632	original8	17	8	root_02	O	TW	-0.22103264331060982
gse162632	original8	17	8	root_02	O	PCA	-0.21986510447041005
gse162632	original8	17	8	root_02	O	RBF	-0.2208709004661634
gse162632	original8	17	8	root_02	O	scGen	-0.3284312296366491
gse162632	original8	17	8	root_02	O	CPA	-0.5508522315336535
gse162632	original8	17	8	root_02	O	CellOT	-0.33939274213057474
gse162632	original8	17	8	root_02	D	NC	-0.3057557804442885
gse162632	original8	17	8	root_02	D	CM	-0.22111291997220778
gse162632	original8	17	8	root_02	D	TW	-0.22103264331060982
