alpha	fold	condition	condition_order	standardized_mse
1	3	FOXL2+MEIS1	2	0.0065645228538387633
1	3	FOXO4	1	0.021876837105999681
1	3	GLB1L2	1	0.0058052102813667223
1	3	HES7	1	0.044161314486994244
1	3	HK2	1	0.0041439786938920076
1	3	HNF4A	1	0.029286711159017591
1	3	HOXA13	1	0.044871028684477482
1	3	HOXB9	1	0.0074152517355139235
1	3	HOXC13	1	0.025803879125642481
1	3	IER5L	1	0.0082900329546003685
1	3	IER5L+LYL1	2	0.010835705468812214
1	3	IGDCC3	1	0.0090251227787189383
1	3	IGDCC3+MAPK1	2	0.0048924612453564303
1	3	IKZF3	1	0.023289585598411548
1	3	IKZF3+MAP2K6	2	0.0084967019061152511
1	3	IKZF3+MAPK1	2	0.0059187147776625275
1	3	IRF1	1	0.011748265221450808
1	3	IRF1+SET	2	0.010114814978294369
1	3	ISL2	1	0.0034594496008447722
1	3	JUN	1	0.016072500682351283
1	3	KIAA1804	1	0.0041043538915262259
1	3	KIF18B	1	0.0037755703130490821
1	3	KIF2C	1	0.002022876555575614
1	3	KLF1	1	0.0054556863094715547
1	3	KMT2A	1	0.0039727615716643834
1	3	LHX1	1	0.0052973141272858173
1	3	LYL1	1	0.0038414278055005813
1	3	MAML2	1	0.0018936065997155161
1	3	MAP2K3	1	0.0058262594990113881
1	3	MAP2K3+MAP2K6	2	0.0013487886422089961
1	3	MAP2K3+SLC38A2	2	0.002355680041521686
1	3	MAP2K6	1	0.0048103297143009633
1	3	MAP2K6+SPI1	2	0.0041202589914788911
1	3	MAP4K3	1	0.0023239276045571495
1	3	MAP4K5	1	0.0025803006907951964
1	3	MAP7D1	1	0.0034991676900314852
1	3	MAPK1	1	0.01156274624883416
1	3	MAPK1+PRTG	2	0.0032554429815380139
1	3	MEIS1	1	0.0020192360553831987
1	3	MIDN	1	0.021463937044606494
1	3	NCL	1	0.0031458601788411588
1	3	NIT1	1	0.032944068220426247
1	3	OSR2	1	0.0070526860191433274
1	3	PLK4	1	0.0066750272908961787
1	3	POU3F2	1	0.0078762446868442752
1	3	PRDM1	1	0.028857171801059948
1	3	PRTG	1	0.010438635815867179
1	3	PTPN1	1	0.024945464637339869
1	3	PTPN12	1	0.0037013614938336669
1	3	PTPN12+PTPN9	2	0.0053768915279378505
1	3	PTPN12+UBASH3B	2	0.0062004831398305192
1	3	PTPN13	1	0.0073655316879222207
1	3	PTPN9	1	0.0032606569503395048
1	3	PTPN9+UBASH3B	2	0.0063956627960727059
1	3	RHOXF2B	1	0.01775822079692891
1	3	RHOXF2B+SET	2	0.00888564034148304
1	3	RREB1	1	0.0093571214512164786
1	3	RUNX1T1	1	0.0011474506154875038
1	3	S1PR2	1	0.0097818325705303875
1	3	SAMD1	1	0.010322297088517356
1	3	SET	1	0.014920568456171221
1	3	SGK1	1	0.013326794956760146
1	3	SLC38A2	1	0.0025230222999058165
1	3	SLC4A1	1	0.011799323799042638
1	3	SLC6A9	1	0.0056461633987121675
1	3	SNAI1	1	0.0087750896270893317
1	3	SNAI1+UBASH3B	2	0.0033706611411479905
1	3	SPI1	1	0.050031077187486492
1	3	STIL	1	0.0057711418782588099
1	3	TBX2	1	0.012520379160682963
1	3	TBX3	1	0.0061147205989601156
1	3	TGFBR2	1	0.0032503680168879637
1	3	TMSB4X	1	0.0026102170654994702
1	3	TP73	1	0.066001187734490582
1	3	TSC22D1	1	0.0030988259942233989
1	3	UBASH3A	1	0.0020772587371224072
1	3	UBASH3B	1	0.0020510555377008036
1	3	ZBTB1	1	0.011080771757879859
1	3	ZBTB10	1	0.032128579185292591
1	3	ZBTB25	1	0.0057912256787542088
1	3	ZC3HAV1	1	0.0033041867479798839
1	3	ZNF318	1	0.0020362683772999646
1	3	ctrl	0	0
1	4	AHR	1	0.0086725654957692314
1	4	AHR+FEV	2	0.018125410702016904
1	4	AHR+KLF1	2	0.010151289331675308
1	4	ARID1A	1	0.035607083373444537
1	4	ARRDC3	1	0.0038796101987303906
1	4	ATL1	1	0.025334276570072433
1	4	BAK1	1	0.0012718847202311298
1	4	BAK1+BCL2L11	2	0.002101514076840668
1	4	BCL2L11	1	0.0017282613332899599
1	4	BCL2L11+TGFBR2	2	0.0020594304692008293
1	4	BCORL1	1	0.0026315664539488313
1	4	BPGM	1	0.0080824032924694828
1	4	C19orf26	1	0.0022596044879883525
1	4	C19orf26+TGFBR2	2	0.0078445372733419675
1	4	C3orf72	1	0.0177974263694308
1	4	CBFA2T3	1	0.0065672808455050549
1	4	CBL	1	0.0052237055372348932
1	4	CBL+TGFBR2	2	0.0048796060034605728
1	4	CDKN1A	1	0.018432692063210885
1	4	CDKN1B	1	0.011272954228822041
1	4	CDKN1C	1	0.018717888731076521
1	4	CEBPA	1	0.057951062202669289
1	4	CEBPA+KLF1	2	0.020998472033250157
1	4	CEBPB	1	0.019877828574517076
1	4	CEBPB+OSR2	2	0.0083873653050572927
1	4	CEBPE	1	0.038464022339272416
1	4	CEBPE+FOSB	2	0.026917144799319802
1	4	CEBPE+KLF1	2	0.016825956041611502
1	4	CEBPE+RUNX1T1	2	0.0012701766569662687
1	4	CEBPE+SET	2	0.0073130068427780187
1	4	CELF2	1	0.0046868267815089694
1	4	CITED1	1	0.019387699428234775
1	4	CKS1B	1	0.018901876344718287
1	4	CLDN6	1	0.020114970659642583
1	4	CNN1	1	0.0037238516486168506
1	4	CNN1+UBASH3B	2	0.015625278722828307
1	4	CNNM4	1	0.0053228985084289278
1	4	COL1A1	1	0.028407391653285714
1	4	COL2A1	1	0.018799906261126619
1	4	CSRNP1	1	0.0032207972345553006
1	4	DLX2	1	0.0090855001050048536
1	4	DUSP9	1	0.009663261735397324
1	4	DUSP9+ETS2	2	0.0056142571943254413
1	4	DUSP9+IGDCC3	2	0.0086531638944087642
1	4	DUSP9+KLF1	2	0.012001088316844535
1	4	DUSP9+MAPK1	2	0.0099082881344363053
1	4	EGR1	1	0.0073533842120119715
1	4	ELMSAN1	1	0.0024911522068159909
1	4	ELMSAN1+LHX1	2	0.0056996449664845098
1	4	ELMSAN1+MAP2K3	2	0.0073395648526401605
1	4	ETS2	1	0.0046820853079226768
1	4	ETS2+MAP7D1	2	0.0091761574977425459
1	4	ETS2+MAPK1	2	0.018188460071033089
1	4	ETS2+PRTG	2	0.0045626239261003006
1	4	FEV	1	0.010027583802019352
1	4	FEV+ISL2	2	0.012512024632012309
1	4	FEV+MAP7D1	2	0.0068583417225215482
1	4	FOSB	1	0.0061795261968643584
1	4	FOXA1	1	0.0047552536371673901
1	4	FOXA1+KLF1	2	0.0076299320568649145
1	4	FOXA3	1	0.01145841173258242
1	4	FOXF1	1	0.0041496221426003512
1	4	FOXF1+FOXL2	2	0.013549520024248508
1	4	FOXF1+HOXB9	2	0.0079033995074123606
1	4	FOXL2	1	0.0046706697429220716
1	4	FOXL2+MEIS1	2	0.0060730594511623579
1	4	FOXO4	1	0.021876837105999681
1	4	GLB1L2	1	0.0058052102813667223
1	4	HES7	1	0.044161314486994244
1	4	HK2	1	0.0041439786938920076
1	4	HNF4A	1	0.029286711159017591
1	4	HOXA13	1	0.044871028684477482
1	4	HOXB9	1	0.0065306329039995954
1	4	HOXC13	1	0.025803879125642481
1	4	IER5L	1	0.0083099693259387018
1	4	IER5L+LYL1	2	0.0094968831212578902
1	4	IGDCC3	1	0.0087244054706998708
1	4	IGDCC3+MAPK1	2	0.0048524810703682612
1	4	IKZF3	1	0.019664992302779231
1	4	IKZF3+MAP2K3	2	0.0071671151761934582
1	4	IKZF3+MAP2K6	2	0.0062359478475009457
1	4	IKZF3+MAPK1	2	0.005851750215686834
1	4	IRF1	1	0.011971632040229991
1	4	IRF1+SET	2	0.012411351531312799
1	4	ISL2	1	0.0030519340913458307
1	4	JUN	1	0.016072500682351283
1	4	KIAA1804	1	0.0041043538915262259
1	4	KIF18B	1	0.0037755703130490821
1	4	KIF2C	1	0.002022876555575614
1	4	KLF1	1	0.0036041690446359624
1	4	KLF1+MAP2K6	2	0.0035266753908398101
1	4	KLF1+SET	2	0.006697934052845753
1	4	KMT2A	1	0.0039727615716643834
1	4	LHX1	1	0.0052207011536633506
1	4	LYL1	1	0.0036510777128446318
1	4	MAML2	1	0.0018936065997155161
1	4	MAP2K3	1	0.0062806081178056654
1	4	MAP2K3+MAP2K6	2	0.0020900980371467092
1	4	MAP2K6	1	0.0055844163816174469
1	4	MAP2K6+SPI1	2	0.004077173943583692
1	4	MAP4K3	1	0.0023239276045571495
1	4	MAP4K5	1	0.0025803006907951964
1	4	MAP7D1	1	0.0031545358509520024
1	4	MAPK1	1	0.012548119007615486
1	4	MEIS1	1	0.0020311965418270215
1	4	MIDN	1	0.021463937044606494
1	4	NCL	1	0.0031458601788411588
1	4	NIT1	1	0.032944068220426247
1	4	OSR2	1	0.0069744042280001891
1	4	PLK4	1	0.0066750272908961787
1	4	POU3F2	1	0.0078762446868442752
1	4	PRDM1	1	0.028857171801059948
1	4	PRTG	1	0.0098477329957119258
1	4	PTPN1	1	0.024945464637339869
1	4	PTPN12	1	0.0037562688274740451
1	4	PTPN12+PTPN9	2	0.0049157093076993034
1	4	PTPN12+UBASH3B	2	0.0033378904485735993
1	4	PTPN12+ZBTB25	2	0.0079276148516261094
1	4	PTPN13	1	0.0073655316879222207
1	4	PTPN9	1	0.0034477147950543146
1	4	PTPN9+UBASH3B	2	0.0050509947755266469
1	4	RHOXF2B	1	0.023402320916469509
1	4	RREB1	1	0.0093571214512164786
1	4	RUNX1T1	1	0.0014582639965314401
1	4	S1PR2	1	0.0049919804574276826
1	4	S1PR2+SGK1	2	0.0094274259014399502
1	4	SAMD1	1	0.014371352383182472
1	4	SET	1	0.017383839936161948
1	4	SGK1	1	0.0096305274895680491
1	4	SLC38A2	1	0.0024534355933634559
1	4	SLC4A1	1	0.011799323799042638
1	4	SLC6A9	1	0.0056461633987121675
1	4	SNAI1	1	0.0094558013281786854
1	4	SNAI1+UBASH3B	2	0.0034179953798054211
1	4	SPI1	1	0.050366313634387636
1	4	STIL	1	0.0057711418782588099
1	4	TBX2	1	0.012520379160682963
1	4	TBX3	1	0.0061147205989601156
1	4	TGFBR2	1	0.0032795835091400994
1	4	TMSB4X	1	0.0026102170654994702
1	4	TP73	1	0.066001187734490582
1	4	TSC22D1	1	0.0030988259942233989
1	4	UBASH3A	1	0.0020772587371224072
1	4	UBASH3B	1	0.0030792791536613791
1	4	ZBTB1	1	0.011080771757879859
1	4	ZBTB10	1	0.032128579185292591
1	4	ZBTB25	1	0.0030349283904588472
1	4	ZC3HAV1	1	0.0033191040548823576
1	4	ZNF318	1	0.0020362683772999646
1	4	ctrl	0	0
10	0	AHR	1	0.023841141571457926
10	0	AHR+FEV	2	0.098535519304889949
10	0	ARID1A	1	0.11770936652378361
10	0	ARRDC3	1	0.012825157681753361
10	0	ATL1	1	0.083749674611809682
10	0	BAK1	1	0.0023915772848894078
10	0	BAK1+BCL2L11	2	0.0062416666601681024
10	0	BCL2L11	1	0.0022811474004661232
10	0	BCL2L11+TGFBR2	2	0.0043221828698587058
10	0	BCORL1	1	0.0086993932361944838
10	0	BPGM	1	0.021393987707893074
10	0	BPGM+SAMD1	2	0.053658572017726072
10	0	C19orf26	1	0.0080114933617067199
10	0	C19orf26+TGFBR2	2	0.030382787928803608
10	0	C3orf72	1	0.058834467336961321
10	0	CBFA2T3	1	0.021710019323983653
10	0	CBL	1	0.019821226934230666
10	0	CBL+TGFBR2	2	0.027478104039444267
10	0	CDKN1A	1	0.06093451921722607
10	0	CDKN1B	1	0.037265964392800145
10	0	CDKN1C	1	0.061877318119261213
10	0	CEBPA	1	0.25432888061154102
10	0	CEBPA+CEBPE	2	0.13771878450290034
10	0	CEBPB	1	0.076797551877089171
10	0	CEBPB+LYL1	2	0.030201128928225865
10	0	CEBPB+OSR2	2	0.081789341560452367
10	0	CEBPE	1	0.071599759431061727
10	0	CEBPE+FOSB	2	0.10470573711685671
10	0	CEBPE+KLF1	2	0.016440784098707448
10	0	CEBPE+RUNX1T1	2	0.010762043584714767
10	0	CEBPE+SET	2	0.021699731030720641
10	0	CEBPE+ZC3HAV1	2	0.010424424830387325
10	0	CELF2	1	0.015493642252922215
10	0	CITED1	1	0.064091568357800915
10	0	CKS1B	1	0.062485541635432351
10	0	CLDN6	1	0.066495770775677948
10	0	CNN1	1	0.02099782521723222
10	0	CNN1+MAPK1	2	0.018300576382480897
10	0	CNN1+UBASH3B	2	0.090740109004494043
10	0	CNNM4	1	0.017596358705550173
10	0	COL1A1	1	0.093908732738134604
10	0	COL2A1	1	0.062148450450005346
10	0	CSRNP1	1	0.010647263585306779
10	0	DLX2	1	0.030034711090925134
10	0	DUSP9	1	0.047907550860543525
10	0	DUSP9+KLF1	2	0.050040064297578936
10	0	DUSP9+MAPK1	2	0.0090607056611119209
10	0	EGR1	1	0.02430870813888255
10	0	ELMSAN1	1	0.0062392003512582624
10	0	ELMSAN1+MAP2K3	2	0.029574114057667626
10	0	ELMSAN1+MAP2K6	2	0.014850420517296094
10	0	ETS2	1	0.013257291321438661
10	0	ETS2+MAP7D1	2	0.039040030093015828
10	0	ETS2+MAPK1	2	0.061686442170204712
10	0	ETS2+PRTG	2	0.022065692855572614
10	0	FEV	1	0.032344131802730471
10	0	FEV+ISL2	2	0.081091922192222221
10	0	FOSB	1	0.01588456878039371
10	0	FOXA1	1	0.014023534082106484
10	0	FOXA1+FOXF1	2	0.032603233268929881
10	0	FOXA1+KLF1	2	0.025271841337386695
10	0	FOXA3	1	0.032392937614985524
10	0	FOXA3+FOXF1	2	0.038474033008643202
10	0	FOXF1	1	0.0031472506248558857
10	0	FOXF1+FOXL2	2	0.073847864343387193
10	0	FOXF1+HOXB9	2	0.049615867572608038
10	0	FOXL2	1	0.025382655284917781
10	0	FOXL2+MEIS1	2	0.049384282368090678
10	0	FOXO4	1	0.072320122664461764
10	0	GLB1L2	1	0.019190777789642059
10	0	HES7	1	0.14598781648593137
10	0	HK2	1	0.013699103120304154
10	0	HNF4A	1	0.096815574079396977
10	0	HOXA13	1	0.14833397912223958
10	0	HOXB9	1	0.028444382031878695
10	0	HOXC13	1	0.085302079754190005
10	0	IER5L	1	0.039189948667553952
10	0	IER5L+LYL1	2	0.061069202996487638
10	0	IGDCC3	1	0.03849133255086018
10	0	IKZF3	1	0.1005043484188728
10	0	IKZF3+MAP2K3	2	0.04936811390091745
10	0	IKZF3+MAPK1	2	0.04720126164920356
10	0	IRF1	1	0.046139336643659365
10	0	IRF1+SET	2	0.077959126018762648
10	0	ISL2	1	0.0048564887591494073
10	0	JUN	1	0.053132233660665398
10	0	KIAA1804	1	0.013568112038103226
10	0	KIF18B	1	0.012481224175368868
10	0	KIF2C	1	0.006687195225043352
10	0	KLF1	1	0.015683086638777974
10	0	KLF1+MAP2K6	2	0.014513881454204139
10	0	KLF1+SET	2	0.025398298193167235
10	0	KMT2A	1	0.013133096104675647
10	0	LHX1	1	0.027150432682084967
10	0	LYL1	1	0.0087576521454988399
10	0	MAML2	1	0.0062598565279851767
10	0	MAP2K3	1	0.017304950782047222
10	0	MAP2K3+MAP2K6	2	0.0089960614986766552
10	0	MAP2K3+SLC38A2	2	0.017189539083052513
10	0	MAP2K6	1	0.0089209843802933054
10	0	MAP4K3	1	0.0076824053043211557
10	0	MAP4K5	1	0.0085299196389923854
10	0	MAP7D1	1	0.007251409030941857
10	0	MAPK1	1	0.029824201771820817
10	0	MAPK1+PRTG	2	0.015245476244587892
10	0	MEIS1	1	0.0062051540327590204
10	0	MIDN	1	0.070955163783823133
10	0	NCL	1	0.010399537781293084
10	0	NIT1	1	0.10890601064603717
10	0	OSR2	1	0.024572770673910768
10	0	PLK4	1	0.022066205920317945
10	0	POU3F2	1	0.026037172518493471
10	0	PRDM1	1	0.095395609259702308
10	0	PRTG	1	0.033328071785873326
10	0	PTPN1	1	0.08246434590856154
10	0	PTPN12	1	0.017578292425464534
10	0	PTPN12+ZBTB25	2	0.069738979429379816
10	0	PTPN13	1	0.024348865084040397
10	0	PTPN9	1	0.017265797026069386
10	0	PTPN9+UBASH3B	2	0.057078583675850787
10	0	RHOXF2B	1	0.066186121640549794
10	0	RHOXF2B+SET	2	0.081714258292711034
10	0	RREB1	1	0.030932632896583399
10	0	RUNX1T1	1	0.0032161430820330599
10	0	S1PR2	1	0.025106389046283824
10	0	S1PR2+SGK1	2	0.075789052402459534
10	0	SAMD1	1	0.040099525164847306
10	0	SET	1	0.048799232966245686
10	0	SGK1	1	0.036625761225402308
10	0	SLC38A2	1	0.0069878732380853304
10	0	SLC4A1	1	0.039006029087744261
10	0	SLC6A9	1	0.018665002970949314
10	0	SNAI1	1	0.031214464873668253
10	0	SNAI1+UBASH3B	2	0.029732543970514117
10	0	SPI1	1	0.15190385522093156
10	0	STIL	1	0.019078154969450617
10	0	TBX2	1	0.041389683175811459
10	0	TBX3	1	0.02021395239325658
10	0	TGFBR2	1	0.0030503247824796797
10	0	TMSB4X	1	0.0086288167454527959
10	0	TP73	1	0.21818574457682838
10	0	TSC22D1	1	0.010244052873465781
10	0	UBASH3A	1	0.0068669710318096109
10	0	UBASH3B	1	0.0058680004605969173
10	0	ZBTB1	1	0.036630650439272265
10	0	ZBTB10	1	0.10621017912493419
10	0	ZBTB25	1	0.014055740137356089
10	0	ZC3HAV1	1	0.0097577291481663192
10	0	ZNF318	1	0.0067314657100825291
10	0	ctrl	0	0
10	1	AHR	1	0.024326080933218534
10	1	AHR+FEV	2	0.10274072890358948
10	1	AHR+KLF1	2	0.021105289655752327
10	1	ARID1A	1	0.11770936652378361
10	1	ARRDC3	1	0.012825157681753361
10	1	ATL1	1	0.083749674611809682
10	1	BAK1	1	0.0023898225806692789
10	1	BAK1+BCL2L11	2	0.0062589517975585275
10	1	BCL2L11	1	0.0022663299263198235
10	1	BCL2L11+TGFBR2	2	0.004601188127222126
10	1	BCORL1	1	0.0086993932361944838
10	1	BPGM	1	0.021393987707893074
10	1	BPGM+SAMD1	2	0.053658572017726072
10	1	C19orf26	1	0.010149544633268252
10	1	C3orf72	1	0.058834467336961321
10	1	CBFA2T3	1	0.021710019323983653
10	1	CBL	1	0.019601600429070529
10	1	CBL+TGFBR2	2	0.03036153120378355
10	1	CDKN1A	1	0.06093451921722607
10	1	CDKN1B	1	0.037265964392800145
10	1	CDKN1C	1	0.061877318119261213
10	1	CEBPA	1	0.22655129751314401
10	1	CEBPA+CEBPE	2	0.13107360003335664
10	1	CEBPA+KLF1	2	0.11459241392725845
10	1	CEBPB	1	0.076797551877089171
10	1	CEBPB+LYL1	2	0.030201128928225865
10	1	CEBPB+OSR2	2	0.081789341560452367
10	1	CEBPE	1	0.081397121757018395
10	1	CEBPE+RUNX1T1	2	0.013791585826154824
10	1	CEBPE+SET	2	0.022727792747678513
10	1	CEBPE+ZC3HAV1	2	0.009965211889140832
10	1	CELF2	1	0.015493642252922215
10	1	CITED1	1	0.064091568357800915
10	1	CKS1B	1	0.062485541635432351
10	1	CLDN6	1	0.066495770775677948
10	1	CNN1	1	0.020904155476563543
10	1	CNN1+MAPK1	2	0.02041296876145263
10	1	CNN1+UBASH3B	2	0.096726509592571577
10	1	CNNM4	1	0.017596358705550173
10	1	COL1A1	1	0.093908732738134604
10	1	COL2A1	1	0.062148450450005346
10	1	CSRNP1	1	0.010647263585306779
10	1	DLX2	1	0.030034711090925134
10	1	DUSP9	1	0.037379595480829038
10	1	DUSP9+ETS2	2	0.019986867742434057
10	1	DUSP9+IGDCC3	2	0.057013925656640818
10	1	DUSP9+KLF1	2	0.040487823972423495
10	1	DUSP9+MAPK1	2	0.0082798580337752215
10	1	EGR1	1	0.02430870813888255
10	1	ELMSAN1	1	0.0063169841146646713
10	1	ELMSAN1+LHX1	2	0.026609679049794031
10	1	ELMSAN1+MAP2K3	2	0.031466875149880565
10	1	ELMSAN1+MAP2K6	2	0.018488923198456127
10	1	ETS2	1	0.01787329727636432
10	1	ETS2+MAP7D1	2	0.040169225616384849
10	1	FEV	1	0.033679639784806155
10	1	FEV+MAP7D1	2	0.054353075524596436
10	1	FOSB	1	0.021167371527432543
10	1	FOXA1	1	0.013926672251569575
10	1	FOXA1+FOXF1	2	0.038494945925645702
10	1	FOXA1+KLF1	2	0.022975026335917234
10	1	FOXA3	1	0.031946148839009168
10	1	FOXA3+FOXF1	2	0.044352060806336524
10	1	FOXF1	1	0.003883089942916675
10	1	FOXF1+HOXB9	2	0.056463905308944018
10	1	FOXL2	1	0.038618208287768276
10	1	FOXO4	1	0.072320122664461764
10	1	GLB1L2	1	0.019190777789642059
10	1	HES7	1	0.14598781648593137
10	1	HK2	1	0.013699103120304154
10	1	HNF4A	1	0.096815574079396977
10	1	HOXA13	1	0.14833397912223958
10	1	HOXB9	1	0.028024137788566897
10	1	HOXC13	1	0.085302079754190005
10	1	IER5L	1	0.039189948667553952
10	1	IER5L+LYL1	2	0.061069202996487638
10	1	IGDCC3	1	0.030358595319163222
10	1	IGDCC3+MAPK1	2	0.013701092577495612
10	1	IKZF3	1	0.091296299588778967
10	1	IKZF3+MAP2K3	2	0.042203098199131157
10	1	IKZF3+MAP2K6	2	0.04447481736473459
10	1	IKZF3+MAPK1	2	0.044739542639780014
10	1	IRF1	1	0.046138652702177256
10	1	IRF1+SET	2	0.078005116789912538
10	1	ISL2	1	0.0062050122326814169
10	1	JUN	1	0.053132233660665398
10	1	KIAA1804	1	0.013568112038103226
10	1	KIF18B	1	0.012481224175368868
10	1	KIF2C	1	0.006687195225043352
10	1	KLF1	1	0.016966650224520267
10	1	KLF1+MAP2K6	2	0.018518740500883302
10	1	KLF1+SET	2	0.0260500989761543
10	1	KMT2A	1	0.013133096104675647
10	1	LHX1	1	0.023478272149675527
10	1	LYL1	1	0.0087576521454988399
10	1	MAML2	1	0.0062598565279851767
10	1	MAP2K3	1	0.018554517923348727
10	1	MAP2K3+SLC38A2	2	0.018275307533807853
10	1	MAP2K6	1	0.012451985577371085
10	1	MAP2K6+SPI1	2	0.020236671615018131
10	1	MAP4K3	1	0.0076824053043211557
10	1	MAP4K5	1	0.0085299196389923854
10	1	MAP7D1	1	0.0063627769190606458
10	1	MAPK1	1	0.034027428602125133
10	1	MAPK1+PRTG	2	0.017337357029034096
10	1	MEIS1	1	0.0084052780808788318
10	1	MIDN	1	0.070955163783823133
10	1	NCL	1	0.010399537781293084
10	1	NIT1	1	0.10890601064603717
10	1	OSR2	1	0.024572770673910768
10	1	PLK4	1	0.022066205920317945
10	1	POU3F2	1	0.026037172518493471
10	1	PRDM1	1	0.095395609259702308
10	1	PRTG	1	0.037333526206805259
10	1	PTPN1	1	0.08246434590856154
10	1	PTPN12	1	0.011225702044904595
10	1	PTPN12+PTPN9	2	0.051161697207126183
10	1	PTPN12+UBASH3B	2	0.042421584216421893
10	1	PTPN12+ZBTB25	2	0.054758827876698689
10	1	PTPN13	1	0.024348865084040397
10	1	PTPN9	1	0.017712591000647863
10	1	RHOXF2B	1	0.066184897715427904
10	1	RHOXF2B+SET	2	0.081740252537664898
10	1	RREB1	1	0.030932632896583399
10	1	RUNX1T1	1	0.0031613820594128899
10	1	S1PR2	1	0.025106389046283824
10	1	S1PR2+SGK1	2	0.075789052402459534
10	1	SAMD1	1	0.040099525164847306
10	1	SET	1	0.048864481353124531
10	1	SGK1	1	0.036625761225402308
10	1	SLC38A2	1	0.0069553675990837952
10	1	SLC4A1	1	0.039006029087744261
10	1	SLC6A9	1	0.018665002970949314
10	1	SNAI1	1	0.03597191547112627
10	1	SPI1	1	0.14436229302867795
10	1	STIL	1	0.019078154969450617
10	1	TBX2	1	0.041389683175811459
10	1	TBX3	1	0.02021395239325658
10	1	TGFBR2	1	0.0030268747889383514
10	1	TMSB4X	1	0.0086288167454527959
10	1	TP73	1	0.21818574457682838
10	1	TSC22D1	1	0.010244052873465781
10	1	UBASH3A	1	0.0068669710318096109
10	1	UBASH3B	1	0.0076376781498338339
10	1	ZBTB1	1	0.036630650439272265
10	1	ZBTB10	1	0.10621017912493419
10	1	ZBTB25	1	0.014586694960058261
10	1	ZC3HAV1	1	0.0098149245126945076
10	1	ZNF318	1	0.0067314657100825291
10	1	ctrl	0	0
10	2	AHR	1	0.024437363219290832
10	2	AHR+FEV	2	0.092226874164430969
10	2	AHR+KLF1	2	0.020532215735863758
10	2	ARID1A	1	0.11770936652378361
10	2	ARRDC3	1	0.012825157681753361
10	2	ATL1	1	0.083749674611809682
10	2	BAK1	1	0.0023785761409788795
10	2	BAK1+BCL2L11	2	0.0064163341077457282
10	2	BCL2L11	1	0.0023896498344804511
10	2	BCORL1	1	0.0086993932361944838
10	2	BPGM	1	0.021393987707893074
10	2	BPGM+SAMD1	2	0.053658572017726072
10	2	C19orf26	1	0.0078857870523670118
10	2	C19orf26+TGFBR2	2	0.033658511555466605
10	2	C3orf72	1	0.058834467336961321
10	2	CBFA2T3	1	0.021710019323983653
10	2	CBL	1	0.023338118232904399
10	2	CDKN1A	1	0.06093451921722607
10	2	CDKN1B	1	0.037265964392800145
10	2	CDKN1C	1	0.061877318119261213
10	2	CEBPA	1	0.22725425615019057
10	2	CEBPA+CEBPE	2	0.12243092314171566
10	2	CEBPA+KLF1	2	0.11695519518745272
10	2	CEBPB	1	0.08829782296640297
10	2	CEBPB+LYL1	2	0.040179354157494532
10	2	CEBPE	1	0.074831432699135059
10	2	CEBPE+FOSB	2	0.10745409134275147
10	2	CEBPE+KLF1	2	0.015713574510940301
10	2	CEBPE+RUNX1T1	2	0.011975100941877277
10	2	CEBPE+ZC3HAV1	2	0.010354662151867712
10	2	CELF2	1	0.015493642252922215
10	2	CITED1	1	0.064091568357800915
10	2	CKS1B	1	0.062485541635432351
10	2	CLDN6	1	0.066495770775677948
10	2	CNN1	1	0.021108631162169739
10	2	CNN1+MAPK1	2	0.01918383585882863
10	2	CNN1+UBASH3B	2	0.08457297842335279
10	2	CNNM4	1	0.017596358705550173
10	2	COL1A1	1	0.093908732738134604
10	2	COL2A1	1	0.062148450450005346
10	2	CSRNP1	1	0.010647263585306779
10	2	DLX2	1	0.030034711090925134
10	2	DUSP9	1	0.042898515202386953
10	2	DUSP9+ETS2	2	0.021668152424242422
10	2	DUSP9+IGDCC3	2	0.061892335166230689
10	2	EGR1	1	0.02430870813888255
10	2	ELMSAN1	1	0.0063819958671581861
10	2	ELMSAN1+LHX1	2	0.0264843842966467
10	2	ELMSAN1+MAP2K3	2	0.029894903857749556
10	2	ELMSAN1+MAP2K6	2	0.017445115013829102
10	2	ETS2	1	0.01561026765924335
10	2	ETS2+MAPK1	2	0.068004215027496429
10	2	ETS2+PRTG	2	0.020614766714343497
10	2	FEV	1	0.028474949180851642
10	2	FEV+ISL2	2	0.074883117246044961
10	2	FEV+MAP7D1	2	0.051774747397554916
10	2	FOSB	1	0.015795143068098566
10	2	FOXA1	1	0.013826092262744158
10	2	FOXA1+FOXF1	2	0.037101698018601664
10	2	FOXA1+KLF1	2	0.024817745170285781
10	2	FOXA3	1	0.032039116629744707
10	2	FOXA3+FOXF1	2	0.043046065371746871
10	2	FOXF1	1	0.0036346685096637888
10	2	FOXF1+FOXL2	2	0.080639963724906533
10	2	FOXL2	1	0.025092359124409741
10	2	FOXL2+MEIS1	2	0.048973110010888034
10	2	FOXO4	1	0.072320122664461764
10	2	GLB1L2	1	0.019190777789642059
10	2	HES7	1	0.14598781648593137
10	2	HK2	1	0.013699103120304154
10	2	HNF4A	1	0.096815574079396977
10	2	HOXA13	1	0.14833397912223958
10	2	HOXB9	1	0.0344383187202906
10	2	HOXC13	1	0.085302079754190005
10	2	IER5L	1	0.047263645014665671
10	2	IGDCC3	1	0.03010853673649945
10	2	IGDCC3+MAPK1	2	0.013054683395085353
10	2	IKZF3	1	0.099089600384884804
