depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	allocation_min_margin	allocation_max_margin	crossing_allocation_count	n_allocations	strict_crossing_after_task_and_allocation_means
32	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.048747812443120202	0.048747812443120202	-1.3877787807814459e-18	0.0452074376376271	0.051919657470773699	0	30	False
32	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.048747812443120202	0.049574546647093001	0.0008267342039728	0.046666370674102099	0.052648474236292403	0	30	False
32	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.048747812443120202	0.047921078239147402	-0.0008267342039728	0.043748504601152101	0.051190840705255099	0	30	False
32	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.048747812443120202	0.048747812443120202	1.1564823173178713e-18	0.045207437637627003	0.051919657470773699	0	30	False
32	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.080917822845248705	0.080917822845248705	0	0.076683818193306705	0.084836218938882602	0	30	False
32	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.080917822845248705	0.080917822845248705	9.251858538542973e-19	0.076683818193306705	0.084836218938882602	0	30	False
32	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.080917822845248705	0.073183812282264102	-0.0077340105629844997	0.068315340475627595	0.077415496507446793	0	30	False
32	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.080917822845248705	0.073183812282264102	-0.0077340105629844997	0.068315340475627595	0.077415496507446793	0	30	False
32	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.080917822845248705	0.073183812282264102	-0.0077340105629844997	0.068315340475627595	0.077415496507446793	0	30	False
32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.032170010402128503	0.032170010402128503	0	0.031117110525440701	0.033288533015817599	0	30	False
32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.032170010402128503	0.032170010402128503	1.3877787807814459e-18	0.031117110525440701	0.033288533015817599	0	30	False
32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.032170010402128503	0.023609265635171101	-0.0085607447669573001	0.021381792864133099	0.025231224225520901	0	30	False
32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.032170010402128503	0.0252627340431167	-0.0069072763590117001	0.0240848664671168	0.026364401886873601	0	30	False
32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.032170010402128503	0.0244359998391439	-0.0077340105629844997	0.0228604812629121	0.0257978130561973	0	30	False
